Job_Title,Skills_Found,JD_Text,URL
Chuyên Viên Business Analyst (BA)/ Phân Tích Nghiệp Vụ (2 Năm Kinh Nghiệm),"figma, giao tiếp, sáng tạo, ba, quản lý thời gian, thuyết trình, làm việc nhóm, giải quyết vấn đề","Yêu cầu ứng viên

- Tốt nghiệp Cao đẳng/ Đại học chuyên ngành Công nghệ thông tin, Kinh tế hoặc
- Có kinh nghiệm làm BA từ 2 năm trở lên.
- Kỹ năng giao tiếp, làm việc nhóm và thuyết trình ý tưởng hiệ...",https://www.topcv.vn/viec-lam/chuyen-vien-business-analyst-ba-phan-tich-nghiep-vu-2-nam-kinh-nghiem/1535691.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294565
IOS Developer,"ios, ux, cv, giao tiếp, ui, rest, ui/ux, swift, json, chủ động, sqlite, objective-c","Yêu cầu ứng viên
Tốt nghiệp đại học hệ chính quy chuyên ngành CNTT, Toán tin, Công nghệ phần mềm, ĐTVT hoặc tương đương.
Có kinh nghiệm lập trình iOS native từ 3 năm trở lên
Thành thao Swift, ưu tiên ...",https://www.topcv.vn/viec-lam/ios-developer/1831112.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294607
Tester Leader,"scrum, api, agile","Yêu cầu ứng viên

- Có ít nhất 2 năm kinh nghiệm tại vị trí tương đương
- Nắm vững quy trình kiểm thử phần mềm.
- Hiểu quy trình phát triển sản phẩm công nghệ (Agile, Scrum)
- Có kinh nghiệm kiểm thử ...",https://www.topcv.vn/viec-lam/tester-leader/1952627.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294599
Chuyên Viên Quản Lý Chất Lượng (QA),"azure, aws","Yêu cầu ứng viên

5.Trình độ & chứng chỉ
- Có 3 năm kinh nghiệm trở lên
- Ưu tiên chứng chỉ: ISTQB FL/AL, ITIL Foundation, AWS/Azure Fundamentals, AIIM/ECM, Network+/CCNA.

-Tốt nghiệp đại học trở lên...",https://www.topcv.vn/viec-lam/chuyen-vien-quan-ly-chat-luong-qa/1768429.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294607
Mobile Developer Kotlin - Junior Level (Android/ Product)-Lương Upto 25.000.000đ- Hà Nội- Đi Làm Luôn,"kotlin, android, java, tư duy logic","Yêu cầu ứng viên
Có kinh nghiệm từ 2 năm trở lên trong phát triển ứng dụng di động.
Nắm rõ Lập trình hướng đối tượng (OOP), Cấu trúc dữ liệu và Giải thuật.
Ngôn ngữ lập trình: Thành thạo ít nhất một t...",https://www.topcv.vn/viec-lam/mobile-developer-kotlin-junior-level-android-product-luong-upto-25-000-000d-ha-noi-di-lam-luon/1781998.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294571
Blockchain Developer,"git, logical thinking, english, nodejs","Yêu cầu ứng viên

REQUIREMENTS

Must have:

Having at least 1 years of experience in developing and releasing secure and production smart contracts in Solidity, NodeJs and Hardhat.
Have strong knowled...",https://www.topcv.vn/viec-lam/blockchain-developer/1911430.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294594
Business Analyst (Tiếng Nhật),"giao tiếp, ba, tiếng nhật, n2","Yêu cầu ứng viên

Từ 3 năm kinh nghiệm BA.
Có kinh nghiệm làm các tài liệu: Basic Design, Detail Design, Database Design.
Có kinh nghiệm làm dự án outsource ở thị trường Nhật.
Có Tiếng Nhật từ N2, gia...",https://www.topcv.vn/viec-lam/business-analyst-tieng-nhat/1945645.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294616
Chuyên Viên Kiểm Thử Phần Mềm,"postman, sql, confluence, api, jira, json, agile, scrum, tài chính","Yêu cầu ứng viên
Tốt nghiệp Đại học chuyên ngành Công nghệ thông tin hoặc các chuyên ngành liên quan, ưu tiên ứng viên tốt nghiệp từ các trường: ĐH Bách Khoa, ĐH Công nghệ-ĐHQGHN, FPT, Bưu Chính Viễn ...",https://www.topcv.vn/viec-lam/chuyen-vien-kiem-thu-phan-mem/1952925.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294599
Trưởng Nhóm Phân Tích Nghiệp Vụ (Leader BA),"phân tích nghiệp vụ, figma, ux, ui, ui/ux, ba, chủ động, làm việc nhóm","Yêu cầu ứng viên
Tốt nghiệp chuyên ngành CNTT, Hệ thống thông tin, hoặc các ngành liên quan.
Tối thiểu 5 năm kinh nghiệm BA, ưu tiên đã làm Leader hoặc Team Lead.
Ưu tiên ứng viên thuộc độ tuổi 9x_phù...",https://www.topcv.vn/viec-lam/truong-nhom-phan-tich-nghiep-vu-leader-ba/1704185.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294612
Lập Trình Viên Front End Thu Nhập Lên Đến 25 Triệu,"css, wordpress, json, scss, làm việc nhóm, tailwindcss, reactjs, restful, nextjs, api, php, javascript, agile, scrum, figma, css3, adobe xd, laravel, git, html5, postman, nestjs, bootstrap, nodejs, sketch, vuejs, github","Yêu cầu ứng viên

Bắt buộc

Có từ 1–3 năm kinh nghiệm phát triển web front-end.
Thành thạo HTML5, CSS3, JavaScript (ES6+).
Kinh nghiệm với ít nhất 1 framework: ReactJS, VueJS, hoặc NextJS/NuxtJS.
Có k...",https://www.topcv.vn/viec-lam/lap-trinh-vien-front-end-thu-nhap-len-den-25-trieu/1946339.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294585
AI_Natural Language Processing Engineer,"chinese, nlp, natural language processing, keras, python, docker, mysql, postgres, tensorflow, git, english, communication, llm, c++, proactive, pytorch, kafka, redis, c, rabbitmq","Yêu cầu ứng viên

Hard Skills Requirements:

Bachelor's or Master's degree in Computer Science or related fields.
At least 2 years of experience in the field of Natural Language Processing (NLP).
Prof...",https://www.topcv.vn/viec-lam/ai-natural-language-processing-engineer/1946761.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294612
"Backend Java Developer (Springboot, SQL, Eclipse RCP)","restful, spring, kubernetes, sql, microservices, spring boot, devops, english, docker, mysql, agile, ci/cd, scrum, java, communication, postgresql","Yêu cầu ứng viên

[Required]

Bachelor’s degree in computer science, Software Engineering, or a related field.
3+ years of experience in Java back-end development.
Strong hands-on experience with Spri...",https://www.topcv.vn/viec-lam/backend-java-developer-springboot-sql-eclipse-rcp/1730867.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294576
Lập Trình Viên Frontend Tại Quận 3 TPHCM (Có Thể Thương Lượng Remote),"laravel, react","Yêu cầu ứng viên
Tốt nghiệp chuyên ngành CNTT/Toán Tin các trường đại học kỹ thuật
Có ít nhất 3 năm kinh nghiệm lập trình các hệ thống Web sử dụng các framework Next JS/React JS
Đã từng làm việc với f...",https://www.topcv.vn/viec-lam/lap-trinh-vien-frontend-tai-quan-3-tphcm-co-the-thuong-luong-remote/1949892.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294580
Intern Java Dev Fulltime,"cv, java, tiếng anh","Yêu cầu ứng viên

- Đang chờ bằng hoặc tốt nghiệp chuyên ngành CNTT các trường HUST, PTIT, UET
- Nắm vững kiến thức nền tảng về Java, hiểu biết về core java
- Ưu tiên các bạn có kinh nghiệm về Java ph...",https://www.topcv.vn/viec-lam/intern-java-dev-fulltime/1952742.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294589
Manual Tester (App),"ios, postman, api, swagger, tư duy logic, android","Yêu cầu ứng viên
Tốt nghiệp ngành CNTT hoặc tương tự.
Có ít nhất từ 2 năm kinh nghiệm trong lĩnh vực kiểm thử. Ưu tiên đã có kinh nghiệm Mobile App
Am hiểu về nền tảng Android, IOS và thị trường app.
...",https://www.topcv.vn/viec-lam/manual-tester-app/1951693.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294580
Thực Tập Sinh Manual Tester,"giao tiếp, tư duy logic, tiếng anh","Yêu cầu ứng viên
Kiến thức:
Nắm vững các khái niệm cơ bản về kiểm thử phần mềm (test case, test scenario, bug report,...)
Hiểu rõ quy trình phát triển phần mềm
Có kiến thức nền tảng về IT là một lợi t...",https://www.topcv.vn/viec-lam/thuc-tap-sinh-manual-tester/1564525.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294612
"Thực Tập Sinh IT, Lập Trình Frontend","chủ động, làm việc nhóm, tư duy logic","Yêu cầu ứng viên
Sinh viên năm 3, 4 đang trong thời gian thực tập hoặc đang chờ bằng; Sinh viên mới ra trường, sinh viên năm cuối Cao đẳng, Đại học chuyên ngành Công nghệ thông tin (phần mềm, thiết kế...",https://www.topcv.vn/viec-lam/thuc-tap-sinh-it-lap-trinh-frontend/1649132.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294580
"Backend Developer (Python, Senior Level) Upto 40M","gcp, azure, ci/cd, làm việc nhóm, restful, python, api, docker, mysql, bash, tư duy logic, linux, chủ động, postgresql, llm, kubernetes, giao tiếp, kafka, aws, rabbitmq, giải quyết vấn đề","Yêu cầu ứng viên
Tốt nghiệp Đại học chuyên ngành công nghệ thông tin hoặc liên quan
Có kinh nghiệm ít nhất 2-3 năm với Python, có kiến thức vững và thành thạo
Có kinh nghiệm làm việc với các hệ thống ...",https://www.topcv.vn/viec-lam/backend-developer-python-senior-level-upto-40m/1785633.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294612
Fullstack Developer,"soap, flask, devops, prometheus, angular, spring boot, json, typescript, webpack, grafana, hibernate, spring, kế toán, sql, microservices, activemq, docker, selenium, oracle, mysql, rabbitmq, sqlite, mongodb, django, git, ngân hàng, kubernetes, jenkins, kafka, rest, redis, sql server, fastapi, java","Yêu cầu ứng viên
Tốt nghiệp đại học hoặc có bằng cấp chứng chỉ chuyên ngành CNTT
Kinh nghiệm về ngôn ngữ lập trình thông dụng như Java
Kinh nghiệm về framework và thư viện như: Spring boot, Hibernate,...",https://www.topcv.vn/viec-lam/fullstack-developer/1946059.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294616
Frontend Leader (Reactjs),"html, communication, support, jest, css, english, testing, mocha, react, git, react.js, typescript, javascript, next.js, chai, leadership","Yêu cầu ứng viên
Experience: Minimum of 5 years of frontend development experience, with at least 2 years in a leadership or management role.
Good at English communication, with the ability to work ef...",https://www.topcv.vn/viec-lam/frontend-leader-reactjs/1852826.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294616
Business Analyst (Domain Bank),"ngân hàng, triển khai phần mềm, tiếng anh, ba, oracle, mysql, chủ động, tài chính","Yêu cầu ứng viên
Tối thiểu 3 năm kinh nghiệm kinh nghiệm tham gia vào các dự án triển khai phần mềm với vai trò BA
Ưu tiên Tốt nghiệp Đại học tại các trường Đại học chính quy trong nước hay nước ngoài...",https://www.topcv.vn/viec-lam/business-analyst-domain-bank/1930113.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294612
Lập Trình Viên Java (Finance),"html, css, spring boot, ci/cd, làm việc nhóm, hibernate, restful, spring, sql, api, docker, javascript, agile, vue.js, jira, git, red hat, giao tiếp, vue, openshift, java, giải quyết vấn đề, react","Yêu cầu ứng viên
Tốt nghiệp Đại học trở lên các chuyên ngành Công nghệ thông tin.
Tối thiểu 2 năm kinh nghiệm phát triển ứng dụng Java Web.
Thành thạo với Java, Spring, Spring Boot, Hibernate, và phát...",https://www.topcv.vn/viec-lam/lap-trinh-vien-java-finance/1607013.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294585
Lập Trình Viên PHP,"restful, jquery, html, laravel, bootstrap, teamwork, api, xml, css, tiếng anh, php, git, github, json, javascript, svn, llm","Yêu cầu ứng viên
Tốt nghiệp Cao đẳng, Đại học chuyên ngành công nghệ thông tin.
Tham gia phát triển các hệ thống trên nền tảng PHP;
Có kinh nghiệm ít nhất 2 năm với một trong các Framework PHP: Larave...",https://www.topcv.vn/viec-lam/lap-trinh-vien-php/828742.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294580
SAP Consultant (MM),"erp, english, communication, sap","Yêu cầu ứng viên
Bachelor's degree in Business, IT or related field.
1 - 4 years of experience with SAP MM implementations.
Working knowledge of SAP MM core modules.
Familiarity with ERP systems and M...",https://www.topcv.vn/viec-lam/sap-consultant-mm/1951249.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294603
"Trưởng Nhóm Lập Trình PLC, Điện Tự Động Hóa","c++, python","Yêu cầu ứng viên

- Có kinh nghiệm trực tiếp thiết kế máy tự động hóa cho các Công ty làm máy hoặc Công ty FDI (ngành điện, điện tử, bán dẫn...), đặc biệt các máy yêu cầu độ chính xác cao (kết hợp rob...",https://www.topcv.vn/viec-lam/truong-nhom-lap-trinh-plc-dien-tu-dong-hoa/1472111.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294603
Junior Sales IT,"giao tiếp, figma, tiếng anh, chủ động","Yêu cầu ứng viên

- Giao tiếp nói chuyện mạch lạc, chủ động, nhanh nhẹn, nhiệt tình và khả năng làm việc giữa các team tốt, hiểu cơ bản về quy trình bán hàng
- Khả năng tư duy tốt và trình bày vấn đề ...",https://www.topcv.vn/viec-lam/junior-sales-it/1876946.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294616
Project Manager,"ui, giao tiếp, ux, ui/ux, tiếng anh, notion, jira, agile, chủ động, scrum, tư duy logic","Yêu cầu ứng viên
Có tối thiểu 1 năm kinh nghiệm trong vai trò Project Coordinator trong lĩnh vực phần mềm, công nghệ thông tin hoặc tương tự.
Hiểu biết về quy trình phát triển phần mềm theo Agile/Scru...",https://www.topcv.vn/viec-lam/project-manager/1951918.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294594
Quản Trị Dự Án - PM,"giao tiếp, sáng tạo, tiếng anh, jira, quản lý thời gian, làm việc nhóm","Yêu cầu ứng viên
Trình độ: Tốt nghiệp Đại học chuyên ngành CNTT hoặc tương đương, các chuyên nghành có liên quan khác
Kinh nghiệm: Tối thiểu 3 năm kinh nghiệm tại vị trí PM
Ngoại ngữ: Ưu tiên tiếng an...",https://www.topcv.vn/viec-lam/quan-tri-du-an-pm/1950003.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294580
IT Helpdesk/IT Support- Tiếng Anh Cơ Bản,tiếng anh,"Yêu cầu ứng viên
Tốt nghiệp Đại học chuyên nghành công nghệ thông tin, máy tính
Có kinh nghiệm hai năm trong lĩnh vực công nghệ thông tin trong các công ty sản xuất.
Tiếng anh thành thạo
Khả năng phân...",https://www.topcv.vn/viec-lam/it-helpdesk-it-support-tieng-anh-co-ban/1947244.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294607
Nhân Viên IT (IT Helpdesk/ IT Support) - Lương 15 - 20 Triệu,windows server,"Yêu cầu ứng viên

- Tốt nghiệp Cao đẳng/Đại học chuyên ngành Công nghệ Thông tin, Mạng máy tính, Hệ thống thông tin hoặc tương đương.

- Tối thiểu 02 năm kinh nghiệm trong lĩnh vực quản trị hệ thống, ...",https://www.topcv.vn/viec-lam/nhan-vien-it-it-helpdesk-it-support-luong-15-20-trieu/1946017.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294589
Intern C/C++ Developer,"c++, proactive, grpc, wpf, c, mysql, sqlite, c#, communication, postgresql","Yêu cầu ứng viên

Final year student or recent graduate majoring in Information Technology
Full-time internship and work full time after internship

Experience in C/C++ (strong understanding of pointe...",https://www.topcv.vn/viec-lam/intern-c-c-developer/1938943.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294585
"Account Manager (SMB/SME)/ Nhân Viên Kinh Doanh Dự Án (Lương + Thưởng Từ 15-30 Triệu) Tại Hồ Chí Minh, Đi Làm Ngay",giao tiếp,"Yêu cầu ứng viên
Nam/nữ, tuổi từ 24 - 45, ngoại hình ưa nhìn, giao tiếp tự tin.
Tốt nghiệp Cao đẳng trở lên chuyên ngành Kinh tế hoặc các ngành liên quan.
Có kinh nghiệm trong lĩnh vực kinh doanh dự á...",https://www.topcv.vn/viec-lam/account-manager-smb-sme-nhan-vien-kinh-doanh-du-an-luong-thuong-tu-15-30-trieu-tai-ho-chi-minh-di-lam-ngay/1942926.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294565
Middle Back End Developer (Java),"spring, ui, sql, openapi, spring boot, aws, php, git, scrum, java, english, react","Yêu cầu ứng viên

Must

This level able to develop under the direction of the Lead Engineer

・Willingness to develop and improve services with the sense of ownership

・Experience development web appli...",https://www.topcv.vn/viec-lam/middle-back-end-developer-java/1914108.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294594
Nhân Viên Quản Lý Chất Lượng Công Nghệ Thông Tin,"làm việc nhóm, an ninh mạng, bảo mật thông tin","Yêu cầu ứng viên
Tốt nghiệp đại học chuyên ngành: Công nghệ thông tin, Quản lý chất lượng, Bảo mật thông tin, hoặc tương đương.
Có kinh nghiệm từ 1–3 năm trong triển khai hoặc duy trì ISO 27001 (ưu ti...",https://www.topcv.vn/viec-lam/nhan-vien-quan-ly-chat-luong-cong-nghe-thong-tin/1950578.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294603
Mobile Developer Intern (Swift/Kotlin/Flutter),"kotlin, ios, gitlab, restful, figma, flutter, ui, adobe xd, swift, dart, git, github, android, java, english","Yêu cầu ứng viên
Bachelor’s degree (or final-year student) in Information Technology or a related field.
Familiarity with mobile programming languages such as Swift (iOS), Kotlin/Java (Android), or Fl...",https://www.topcv.vn/viec-lam/mobile-developer-intern-swift-kotlin-flutter/1637544.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294585
"Front-End Developer Shopify (Up To $2,000/Month)","css3, graphql, git, typescript, javascript, ci/cd, next.js, html5, english, react","Yêu cầu ứng viên
2–4 years of experience in front-end web development (Shopify preferred).
Solid knowledge of Shopify Liquid, HTML5, CSS3, JavaScript/TypeScript
Hands-on experience with React / Next.j...",https://www.topcv.vn/viec-lam/front-end-developer-shopify-up-to-2-000-month/1948477.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294565
Business Analyst,"giao tiếp, tiếng anh, ba, erp, làm việc nhóm, tư duy logic, giải quyết vấn đề","Yêu cầu ứng viên
Kinh nghiệm: Tối thiểu 3-5 năm kinh nghiệm ở vị trí Business Analysis hoặc các vị trí liên quan.
Kiến thức về Odoo: Ưu tiên ứng viên có kinh nghiệm làm việc với hệ thống Odoo hoặc các...",https://www.topcv.vn/viec-lam/business-analyst/1562963.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294599
Thực Tập Sinh Lập Trình GIS,,"Yêu cầu ứng viên
Tốt nghiệp ĐH chuyên ngành: Công nghệ thông tin và các ngành khác liên quan
Có thể đi làm fulltime
Chịu được áp lực trong công việc
Tinh thần ham học hỏi và chăm chỉ, nhanh nhẹn...",https://www.topcv.vn/viec-lam/thuc-tap-sinh-lap-trinh-gis/1839014.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294603
Fullstack Developer (PHP Or Ruby On Rails),"giải quyết vấn đề, rails, php, chủ động, tư duy logic, ruby on rails, ruby","Yêu cầu ứng viên
Tối thiểu 3 năm kinh nghiệm làm lập trình viên fullstack dựa trên kỹ năng backend bằng PHP hoặc Ruby on Rails
Khả năng phân tích, thiết kế và xây dựng hệ thống
Kinh nghiệm về tự động ...",https://www.topcv.vn/viec-lam/fullstack-developer-php-or-ruby-on-rails/1880899.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294565
Software Engineering Internship Program 2026,"teamwork, english","Yêu cầu ứng viên
3rd or final-year student in IT, Computer Science, Electronics, Mechatronics, or related fields
Official university recommendation letter with stamp (mandatory)
Basic understanding of...",https://www.topcv.vn/viec-lam/software-engineering-internship-program-2026/1932480.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294589
Kỹ Sư Lập Trình Golang,"restful, golang, figma, waterfall, grpc, kafka, microservices, api, tiếng anh, jira, git, scrum, typescript, agile, làm việc nhóm, tư duy logic, giải quyết vấn đề, reactjs","Yêu cầu ứng viên

CHUYÊN MÔN:

- Trình độ học vấn: Tốt nghiệp đại học chuyên ngành Công nghệ thông tin và các chuyên ngành liên quan.

- Có kinh nghiệm tối thiểu 1 năm lập trình Golang hoặc đã từng co...",https://www.topcv.vn/viec-lam/ky-su-lap-trinh-golang/1948472.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294571
System Admin,"sql, crm, linux, erp, tư duy logic, windows server, mysql, sql server, hrm","Yêu cầu ứng viên
Tốt nghiệp Công nghệ thông tin, Hệ thống thông tin, Khoa học máy tính hoặc ngành liên quan.
Có tối thiểu 2 năm kinh nghiệm quản trị hệ thống hoặc phần mềm doanh nghiệp (ERP, HRM, CRM,...",https://www.topcv.vn/viec-lam/system-admin/1950370.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294576
Business Analyst Leader (Từ 1 Năm Kinh Nghiệm),"phân tích nghiệp vụ, giao tiếp, crm, tiếng anh, ba, erp, fintech, agile, scrum, tư duy logic, giải quyết vấn đề","Yêu cầu ứng viên
Tốt nghiệp Đại học chuyên ngành Công nghệ thông tin, Hệ thống thông tin, Kinh tế hoặc Quản trị kinh doanh.
Có ít nhất 1 năm kinh nghiệm quản lý hoặc dẫn dắt nhóm BA.
Có kinh nghiệm là...",https://www.topcv.vn/viec-lam/business-analyst-leader-tu-1-nam-kinh-nghiem/1909059.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294603
Kĩ Thuật Hệ Thống Mạng Và Thiết Bị,"apache, api, linux, docker, nodejs, javascript, tư duy logic, giải quyết vấn đề, llm","Yêu cầu ứng viên

có ít nhất một trong những kỹ năng sau:

Thành thạo Javascript
Làm việc với Nodejs
Làm việc với các API và documentation
LLM Prompting hoặc database embeding vector
System Admin (Lin...",https://www.topcv.vn/viec-lam/ki-thuat-he-thong-mang-va-thiet-bi/1497125.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294612
Game Tester (Fresher/Junior),"ui, giao tiếp, jira, chủ động, làm việc nhóm","Yêu cầu ứng viên
Có kinh nghiệm test từ 6 tháng – 3 năm
Có khả năng đọc hiểu và phân tích tài liệu yêu cầu (spec/PRD).
Suy luận được các tình huống xảy ra trong sản phẩm → thiết kế test case hợp lý.
C...",https://www.topcv.vn/viec-lam/game-tester-fresher-junior/1934405.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294594
Giảng Viên IT,an ninh mạng,"Yêu cầu ứng viên
Trình độ học vấn: Tốt nghiệp Đại học trở lên thuộc các chuyên ngành Công nghệ thông tin, Khoa học máy tính, Kỹ thuật máy tính, An toàn thông tin, An ninh mạng hoặc các chuyên ngành gầ...",https://www.topcv.vn/viec-lam/giang-vien-it/1934682.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294571
Java Software Engineer,"java, english, sql","Yêu cầu ứng viên

Your qualifications and skills

Bachelor’s degree (or higher) in Computer Science or related technological fields.
Several years of professional experience as a software developer.
P...",https://www.topcv.vn/viec-lam/java-software-engineer/1950624.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294585
Business Analyst,"po, qa, giao tiếp, confluence, jira, ba, miro, chủ động, làm việc nhóm, giải quyết vấn đề","Yêu cầu ứng viên
Tốt nghiệp hệ chính quy các Trường Đại học, chuyên ngành đào tạo: Công nghệ thông tin hoặc các chuyên ngành khác, có chứng chỉ ISTQB/BA
Có từ 1,5 năm kinh nghiệm BA
Giao tiếp tốt, có ...",https://www.topcv.vn/viec-lam/business-analyst/1948037.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294576
